18000
0	-2.75983e-05
0.005	-2.76096e-05
0.01	-2.73015e-05
0.015	-2.71258e-05
0.02	-2.6804e-05
0.025	-2.67881e-05
0.03	-2.67127e-05
0.035	-2.68748e-05
0.04	-2.69959e-05
0.045	-2.72492e-05
0.05	-2.70645e-05
0.055	-2.67839e-05
0.06	-2.61475e-05
0.065	-2.59035e-05
0.07	-2.58831e-05
0.075	-2.66683e-05
0.08	-2.69468e-05
0.085	-2.63675e-05
0.09	-2.50489e-05
0.095	-2.4684e-05
0.1	-2.5581e-05
0.105	-2.70234e-05
0.11	-2.7641e-05
0.115	-2.82745e-05
0.12	-2.79037e-05
0.125	-2.77878e-05
0.13	-2.77253e-05
0.135	-2.80891e-05
0.14	-2.81555e-05
0.145	-2.799e-05
0.15	-2.62398e-05
0.155	-2.4092e-05
0.16	-2.19545e-05
0.165	-2.0505e-05
0.17	-1.98279e-05
0.175	-2.02323e-05
0.18	-2.22226e-05
0.185	-2.4587e-05
0.19	-2.43527e-05
0.195	-2.22427e-05
0.2	-1.97471e-05
0.205	-2.15207e-05
0.21	-2.62652e-05
0.215	-3.12697e-05
0.22	-3.61511e-05
0.225	-3.7765e-05
0.23	-3.42428e-05
0.235	-3.10012e-05
0.24	-2.90329e-05
0.245	-2.97935e-05
0.25	-3.16152e-05
0.255	-3.0004e-05
0.26	-2.31882e-05
0.265	-1.543e-05
0.27	-1.06701e-05
0.275	-1.0525e-05
0.28	-1.03001e-05
0.285	-5.47514e-06
0.29	-1.33021e-06
0.295	-8.59399e-06
0.3	-2.32141e-05
0.305	-3.22942e-05
0.31	-2.62235e-05
0.315	-8.65754e-06
0.32	-5.92683e-07
0.325	-9.65459e-06
0.33	-1.97159e-05
0.335	-1.84461e-05
0.34	-4.62682e-06
0.345	1.99131e-06
0.35	-1.40756e-05
0.355	-3.49798e-05
0.36	-4.47036e-05
0.365	-4.93847e-05
0.37	-4.42727e-05
0.375	-2.25518e-05
0.38	4.89624e-06
0.385	2.01711e-05
0.39	4.41438e-06
0.395	-2.91172e-05
0.4	-4.35254e-05
0.405	-4.47202e-05
0.41	-4.42334e-05
0.415	-5.03613e-05
0.42	-5.06149e-05
0.425	-2.83055e-05
0.43	-4.89351e-06
0.435	-8.69984e-06
0.44	-4.19671e-05
0.445	-6.45357e-05
0.45	-3.8544e-05
0.455	1.71033e-05
0.46	4.00952e-05
0.465	4.38212e-06
0.47	-3.43601e-05
0.475	-1.15558e-05
0.48	4.87387e-05
0.485	6.41513e-05
0.49	2.33435e-05
0.495	-2.10791e-05
0.5	-2.63563e-05
0.505	-4.51726e-06
0.51	8.7949e-06
0.515	7.63624e-06
0.52	-9.86007e-07
0.525	-1.14941e-05
0.53	-3.05714e-05
0.535	-5.10633e-05
0.54	-3.91111e-05
0.545	5.73226e-06
0.55	3.54477e-05
0.555	7.96674e-06
0.56	-5.26633e-05
0.565	-7.75466e-05
0.57	-4.71444e-05
0.575	5.89839e-07
0.58	2.31265e-05
0.585	6.53878e-06
0.59	-9.89653e-06
0.595	1.53204e-05
0.6	6.1843e-05
0.605	6.60403e-05
0.61	7.78368e-06
0.615	-4.16484e-05
0.62	-2.94124e-05
0.625	-6.19058e-06
0.63	-5.36112e-06
0.635	-1.34562e-05
0.64	-3.96318e-05
0.645	-6.58869e-05
0.65	-8.15683e-05
0.655	-7.88835e-05
0.66	-4.47384e-05
0.665	-2.1245e-05
0.67	-2.28401e-05
0.675	-3.53829e-05
0.68	-2.56629e-05
0.685	5.24317e-06
0.69	6.22472e-07
0.695	-7.87309e-05
0.7	-0.000183042
0.705	-0.000205389
0.71	-0.000133362
0.715	-2.74703e-05
0.72	6.57568e-05
0.725	0.000100098
0.73	-8.68219e-06
0.735	-0.000214441
0.74	-0.000348809
0.745	-0.000314258
0.75	-0.000184868
0.755	-0.000107867
0.76	-8.79259e-05
0.765	-6.85475e-05
0.77	-7.52654e-05
0.775	-9.85508e-05
0.78	-6.32028e-05
0.785	5.10092e-05
0.79	0.000160507
0.795	0.000152735
0.8	1.7863e-05
0.805	-0.00012124
