12000
0	-0.000316
0.005	-0.000328
0.01	-0.00035
0.015	-0.00037
0.02	-0.000367
0.025	-0.000339
0.03	-0.000321
0.035	-0.000357
0.04	-0.000439
0.045	-0.000491
0.05	-0.000439
0.055	-0.000311
0.06	-0.000247
0.065	-0.000356
0.07	-0.000578
0.075	-0.000693
0.08	-0.000548
0.085	-0.000252
0.09	-0.000121
0.095	-0.000355
0.1	-0.000777
0.105	-0.00095
0.11	-0.000628
0.115	-7.7e-05
0.12	0.000123
0.125	-0.00032
0.13	-0.001024
0.135	-0.001248
0.14	-0.000672
0.145	0.000187
0.15	0.000421
0.155	-0.000326
0.16	-0.001374
0.165	-0.001618
0.17	-0.000707
0.175	0.000494
0.18	0.000721
0.185	-0.000358
0.19	-0.001698
0.195	-0.001867
0.2	-0.00057
0.205	0.000907
0.21	0.000956
0.215	-0.000639
0.22	-0.002345
0.225	-0.002379
0.23	-0.000597
0.235	0.001211
0.24	0.00108
0.245	-0.001008
0.25	-0.002953
0.255	-0.002632
0.26	-0.000172
0.265	0.001996
0.27	0.001526
0.275	-0.001301
0.28	-0.003628
0.285	-0.002899
0.29	0.000332
0.295	0.002772
0.3	0.001719
0.305	-0.002014
0.31	-0.004671
0.315	-0.00332
0.32	0.000895
0.325	0.003677
0.33	0.001998
0.335	-0.002608
0.34	-0.005442
0.345	-0.003426
0.35	0.00156
0.355	0.004371
0.36	0.001854
0.365	-0.003672
0.37	-0.006562
0.375	-0.003577
0.38	0.002579
0.385	0.005716
0.39	0.002455
0.395	-0.003968
0.4	-0.006803
0.405	-0.00285
0.41	0.004007
0.415	0.006665
0.42	0.002071
0.425	-0.005477
0.43	-0.008448
0.435	-0.003767
0.44	0.003738
0.445	0.006094
0.45	0.000517
0.455	-0.007373
0.46	-0.009109
0.465	-0.002283
0.47	0.006532
0.475	0.008379
0.48	0.001371
0.485	-0.007149
0.49	-0.008156
0.495	-0.000374
0.5	0.008111
0.505	0.007988
0.51	-0.001402
0.515	-0.010894
0.52	-0.010835
0.525	-0.001206
0.53	0.008175
0.535	0.007632
0.54	-0.002319
0.545	-0.011103
0.55	-0.008861
0.555	0.002949
0.56	0.012612
0.565	0.010178
0.57	-0.002119
0.575	-0.011854
0.58	-0.008991
0.585	0.003592
0.59	0.012648
0.595	0.008107
0.6	-0.006255
0.605	-0.016223
0.61	-0.011439
0.615	0.003767
0.62	0.014247
0.625	0.00939
0.63	-0.005647
0.635	-0.015032
0.64	-0.008719
0.645	0.00707
0.65	0.016097
0.655	0.008567
0.66	-0.008636
0.665	-0.018429
0.67	-0.010753
0.675	0.006834
0.68	0.016422
0.685	0.007973
0.69	-0.009922
0.695	-0.018345
0.7	-0.007805
0.705	0.011227
0.71	0.018877
0.715	0.006665
0.72	-0.013403
0.725	-0.02084
0.73	-0.007692
0.735	0.012769
0.74	0.019266
0.745	0.004768
0.75	-0.01564
0.755	-0.020121
0.76	-0.002916
0.765	0.019024
0.77	0.022989
0.775	0.004281
0.78	-0.018171
0.785	-0.021223
0.79	-0.001872
0.795	0.019406
0.8	0.019848
0.805	-0.0019
0.81	-0.023973
0.815	-0.023431
0.82	6e-06
0.825	0.023151
0.83	0.022638
0.835	-0.001098
0.84	-0.023563
0.845	-0.020936
0.85	0.004804
0.855	0.027092
0.86	0.022228
0.865	-0.005727
0.87	-0.02893
0.875	-0.024192
0.88	0.003271
0.885	0.02484
0.89	0.017784
0.895	-0.010837
0.9	-0.031123
0.905	-0.021373
0.91	0.009263
0.915	0.029843
0.92	0.019182
0.925	-0.011894
0.93	-0.03101
0.935	-0.01774
0.94	0.014822
0.945	0.033312
0.95	0.018237
0.955	-0.015817
0.96	-0.034384
0.965	-0.018309
0.97	0.01576
0.975	0.032083
0.98	0.013059
0.985	-0.022132
0.99	-0.036739
0.995	-0.014056
1	0.0244
1.005	0.039846
1.01	0.016432
1.015	-0.021561
1.02	-0.034732
1.025	-0.009422
1.03	0.027944
1.035	0.037452
1.04	0.00689
1.045	-0.034321
1.05	-0.044582
1.055	-0.013351
1.06	0.027665
1.065	0.037066
1.07	0.006098
1.075	-0.032233
